month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,Address,Latitude,Longtitude
2017-01,ANG MO KIO,2 ROOM,406,ANG MO KIO AVE 10,10 TO 12,44.0,Improved,1979,61 years 04 months,232000.0,406 ANG MO KIO AVE 10,1.36200453938712,103.853879910407
2017-05,ANG MO KIO,2 ROOM,406,ANG MO KIO AVE 10,10 TO 12,44.0,Improved,1979,61 years 01 month,235000.0,406 ANG MO KIO AVE 10,1.36200453938712,103.853879910407
2018-03,ANG MO KIO,2 ROOM,406,ANG MO KIO AVE 10,01 TO 03,44.0,Improved,1979,60 years 02 months,202000.0,406 ANG MO KIO AVE 10,1.36200453938712,103.853879910407
2018-03,ANG MO KIO,2 ROOM,406,ANG MO KIO AVE 10,01 TO 03,44.0,Improved,1979,60 years 02 months,210000.0,406 ANG MO KIO AVE 10,1.36200453938712,103.853879910407
2018-05,ANG MO KIO,2 ROOM,406,ANG MO KIO AVE 10,07 TO 09,44.0,Improved,1979,60 years 01 month,220000.0,406 ANG MO KIO AVE 10,1.36200453938712,103.853879910407
2018-06,ANG MO KIO,2 ROOM,406,ANG MO KIO AVE 10,10 TO 12,44.0,Improved,1979,60 years,210000.0,406 ANG MO KIO AVE 10,1.36200453938712,103.853879910407
2019-10,ANG MO KIO,2 ROOM,406,ANG MO KIO AVE 10,10 TO 12,44.0,Improved,1979,58 years 08 months,223000.0,406 ANG MO KIO AVE 10,1.36200453938712,103.853879910407
2020-05,ANG MO KIO,2 ROOM,406,ANG MO KIO AVE 10,07 TO 09,44.0,Improved,1979,58 years 01 month,203000.0,406 ANG MO KIO AVE 10,1.36200453938712,103.853879910407
2020-06,ANG MO KIO,2 ROOM,406,ANG MO KIO AVE 10,07 TO 09,44.0,Improved,1979,58 years 01 month,200000.0,406 ANG MO KIO AVE 10,1.36200453938712,103.853879910407
2021-09,ANG MO KIO,2 ROOM,406,ANG MO KIO AVE 10,04 TO 06,44.0,Improved,1979,56 years 09 months,233000.0,406 ANG MO KIO AVE 10,1.36200453938712,103.853879910407
2022-02,ANG MO KIO,2 ROOM,406,ANG MO KIO AVE 10,04 TO 06,44.0,Improved,1979,56 years 04 months,235000.0,406 ANG MO KIO AVE 10,1.36200453938712,103.853879910407
2022-11,ANG MO KIO,2 ROOM,406,ANG MO KIO AVE 10,04 TO 06,44.0,Improved,1979,55 years 07 months,280000.0,406 ANG MO KIO AVE 10,1.36200453938712,103.853879910407
2017-01,ANG MO KIO,3 ROOM,108,ANG MO KIO AVE 4,01 TO 03,67.0,New Generation,1978,60 years 07 months,250000.0,108 ANG MO KIO AVE 4,1.37094273993861,103.837974822369
2017-02,ANG MO KIO,3 ROOM,108,ANG MO KIO AVE 4,07 TO 09,67.0,New Generation,1978,60 years 06 months,295000.0,108 ANG MO KIO AVE 4,1.37094273993861,103.837974822369
2017-11,ANG MO KIO,3 ROOM,108,ANG MO KIO AVE 4,10 TO 12,67.0,New Generation,1978,59 years 09 months,288000.0,108 ANG MO KIO AVE 4,1.37094273993861,103.837974822369
2017-11,ANG MO KIO,3 ROOM,108,ANG MO KIO AVE 4,10 TO 12,67.0,New Generation,1978,59 years 09 months,298000.0,108 ANG MO KIO AVE 4,1.37094273993861,103.837974822369
2018-06,ANG MO KIO,3 ROOM,108,ANG MO KIO AVE 4,01 TO 03,82.0,New Generation,1978,59 years 03 months,345000.0,108 ANG MO KIO AVE 4,1.37094273993861,103.837974822369
2019-01,ANG MO KIO,3 ROOM,108,ANG MO KIO AVE 4,10 TO 12,67.0,New Generation,1978,58 years 07 months,266000.0,108 ANG MO KIO AVE 4,1.37094273993861,103.837974822369
2019-03,ANG MO KIO,3 ROOM,108,ANG MO KIO AVE 4,07 TO 09,67.0,New Generation,1978,58 years 05 months,290000.0,108 ANG MO KIO AVE 4,1.37094273993861,103.837974822369
2019-12,ANG MO KIO,4 ROOM,108,ANG MO KIO AVE 4,04 TO 06,83.0,New Generation,1978,57 years 09 months,280000.0,108 ANG MO KIO AVE 4,1.37094273993861,103.837974822369
2020-03,ANG MO KIO,3 ROOM,108,ANG MO KIO AVE 4,07 TO 09,67.0,New Generation,1978,57 years 05 months,259000.0,108 ANG MO KIO AVE 4,1.37094273993861,103.837974822369
2020-07,ANG MO KIO,4 ROOM,108,ANG MO KIO AVE 4,10 TO 12,92.0,New Generation,1978,57 years 01 month,408000.0,108 ANG MO KIO AVE 4,1.37094273993861,103.837974822369
2020-10,ANG MO KIO,3 ROOM,108,ANG MO KIO AVE 4,10 TO 12,67.0,New Generation,1978,56 years 10 months,292000.0,108 ANG MO KIO AVE 4,1.37094273993861,103.837974822369
2021-03,ANG MO KIO,3 ROOM,108,ANG MO KIO AVE 4,04 TO 06,82.0,New Generation,1978,56 years 06 months,358000.0,108 ANG MO KIO AVE 4,1.37094273993861,103.837974822369
2021-03,ANG MO KIO,3 ROOM,108,ANG MO KIO AVE 4,07 TO 09,67.0,New Generation,1978,56 years 06 months,275000.0,108 ANG MO KIO AVE 4,1.37094273993861,103.837974822369
2021-05,ANG MO KIO,3 ROOM,108,ANG MO KIO AVE 4,04 TO 06,67.0,New Generation,1978,56 years 04 months,290000.0,108 ANG MO KIO AVE 4,1.37094273993861,103.837974822369
2021-06,ANG MO KIO,3 ROOM,108,ANG MO KIO AVE 4,07 TO 09,67.0,New Generation,1978,56 years 03 months,320000.0,108 ANG MO KIO AVE 4,1.37094273993861,103.837974822369
2021-06,ANG MO KIO,4 ROOM,108,ANG MO KIO AVE 4,07 TO 09,83.0,New Generation,1978,56 years 03 months,398000.0,108 ANG MO KIO AVE 4,1.37094273993861,103.837974822369
2021-10,ANG MO KIO,3 ROOM,108,ANG MO KIO AVE 4,10 TO 12,67.0,New Generation,1978,55 years 11 months,338000.0,108 ANG MO KIO AVE 4,1.37094273993861,103.837974822369
2017-01,ANG MO KIO,3 ROOM,602,ANG MO KIO AVE 5,01 TO 03,67.0,New Generation,1980,62 years 05 months,262000.0,602 ANG MO KIO AVE 5,1.38070883044887,103.835368226602
2017-11,ANG MO KIO,3 ROOM,602,ANG MO KIO AVE 5,07 TO 09,81.0,New Generation,1980,61 years 07 months,356000.0,602 ANG MO KIO AVE 5,1.38070883044887,103.835368226602
2018-01,ANG MO KIO,3 ROOM,602,ANG MO KIO AVE 5,04 TO 06,67.0,New Generation,1980,61 years 05 months,265000.0,602 ANG MO KIO AVE 5,1.38070883044887,103.835368226602
2018-04,ANG MO KIO,3 ROOM,602,ANG MO KIO AVE 5,04 TO 06,67.0,New Generation,1980,61 years 02 months,275000.0,602 ANG MO KIO AVE 5,1.38070883044887,103.835368226602
2018-06,ANG MO KIO,3 ROOM,602,ANG MO KIO AVE 5,04 TO 06,81.0,New Generation,1980,61 years 01 month,338000.0,602 ANG MO KIO AVE 5,1.38070883044887,103.835368226602
2019-04,ANG MO KIO,3 ROOM,602,ANG MO KIO AVE 5,04 TO 06,67.0,New Generation,1980,60 years 02 months,235000.0,602 ANG MO KIO AVE 5,1.38070883044887,103.835368226602
2019-05,ANG MO KIO,3 ROOM,602,ANG MO KIO AVE 5,07 TO 09,67.0,New Generation,1980,60 years 01 month,250000.0,602 ANG MO KIO AVE 5,1.38070883044887,103.835368226602
2019-07,ANG MO KIO,3 ROOM,602,ANG MO KIO AVE 5,01 TO 03,82.0,New Generation,1980,59 years 11 months,313000.0,602 ANG MO KIO AVE 5,1.38070883044887,103.835368226602
2019-11,ANG MO KIO,3 ROOM,602,ANG MO KIO AVE 5,07 TO 09,82.0,New Generation,1980,59 years 07 months,300000.0,602 ANG MO KIO AVE 5,1.38070883044887,103.835368226602
2020-08,ANG MO KIO,3 ROOM,602,ANG MO KIO AVE 5,04 TO 06,67.0,New Generation,1980,58 years 11 months,250000.0,602 ANG MO KIO AVE 5,1.38070883044887,103.835368226602
2021-08,ANG MO KIO,3 ROOM,602,ANG MO KIO AVE 5,01 TO 03,67.0,New Generation,1980,58 years,280000.0,602 ANG MO KIO AVE 5,1.38070883044887,103.835368226602
2021-12,ANG MO KIO,3 ROOM,602,ANG MO KIO AVE 5,01 TO 03,67.0,New Generation,1980,57 years 07 months,305000.0,602 ANG MO KIO AVE 5,1.38070883044887,103.835368226602
2022-02,ANG MO KIO,3 ROOM,602,ANG MO KIO AVE 5,10 TO 12,67.0,New Generation,1980,57 years 05 months,342000.0,602 ANG MO KIO AVE 5,1.38070883044887,103.835368226602
2022-03,ANG MO KIO,3 ROOM,602,ANG MO KIO AVE 5,07 TO 09,67.0,New Generation,1980,57 years 03 months,345000.0,602 ANG MO KIO AVE 5,1.38070883044887,103.835368226602
2022-04,ANG MO KIO,3 ROOM,602,ANG MO KIO AVE 5,04 TO 06,67.0,New Generation,1980,57 years 03 months,338000.0,602 ANG MO KIO AVE 5,1.38070883044887,103.835368226602
2022-09,ANG MO KIO,3 ROOM,602,ANG MO KIO AVE 5,07 TO 09,67.0,New Generation,1980,56 years 10 months,380000.0,602 ANG MO KIO AVE 5,1.38070883044887,103.835368226602
2022-09,ANG MO KIO,4 ROOM,602,ANG MO KIO AVE 5,01 TO 03,91.0,New Generation,1980,56 years 10 months,450000.0,602 ANG MO KIO AVE 5,1.38070883044887,103.835368226602
2022-10,ANG MO KIO,4 ROOM,602,ANG MO KIO AVE 5,07 TO 09,91.0,New Generation,1980,56 years 09 months,482000.0,602 ANG MO KIO AVE 5,1.38070883044887,103.835368226602
2017-01,ANG MO KIO,3 ROOM,465,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1980,62 years 01 month,265000.0,465 ANG MO KIO AVE 10,1.3662010408294,103.857200967235
2017-02,ANG MO KIO,3 ROOM,465,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1980,62 years,312000.0,465 ANG MO KIO AVE 10,1.3662010408294,103.857200967235
2017-03,ANG MO KIO,3 ROOM,465,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1980,61 years 11 months,306000.0,465 ANG MO KIO AVE 10,1.3662010408294,103.857200967235
2017-05,ANG MO KIO,3 ROOM,465,ANG MO KIO AVE 10,10 TO 12,68.0,New Generation,1980,61 years 09 months,280000.0,465 ANG MO KIO AVE 10,1.3662010408294,103.857200967235
2017-05,ANG MO KIO,3 ROOM,465,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1980,61 years 09 months,290000.0,465 ANG MO KIO AVE 10,1.3662010408294,103.857200967235
2017-06,ANG MO KIO,3 ROOM,465,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1980,61 years 08 months,260000.0,465 ANG MO KIO AVE 10,1.3662010408294,103.857200967235
2017-09,ANG MO KIO,3 ROOM,465,ANG MO KIO AVE 10,07 TO 09,82.0,New Generation,1980,61 years 05 months,352888.0,465 ANG MO KIO AVE 10,1.3662010408294,103.857200967235
2017-10,ANG MO KIO,3 ROOM,465,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1980,61 years 04 months,295000.0,465 ANG MO KIO AVE 10,1.3662010408294,103.857200967235
2017-12,ANG MO KIO,3 ROOM,465,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1980,61 years 02 months,250000.0,465 ANG MO KIO AVE 10,1.3662010408294,103.857200967235
2018-03,ANG MO KIO,3 ROOM,465,ANG MO KIO AVE 10,07 TO 09,82.0,New Generation,1980,60 years 11 months,328888.0,465 ANG MO KIO AVE 10,1.3662010408294,103.857200967235
2018-11,ANG MO KIO,3 ROOM,465,ANG MO KIO AVE 10,04 TO 06,82.0,New Generation,1980,60 years 04 months,318888.0,465 ANG MO KIO AVE 10,1.3662010408294,103.857200967235
2018-12,ANG MO KIO,3 ROOM,465,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1980,60 years 02 months,250000.0,465 ANG MO KIO AVE 10,1.3662010408294,103.857200967235
2019-01,ANG MO KIO,3 ROOM,465,ANG MO KIO AVE 10,07 TO 09,82.0,New Generation,1980,60 years 02 months,338000.0,465 ANG MO KIO AVE 10,1.3662010408294,103.857200967235
2019-06,ANG MO KIO,3 ROOM,465,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1980,59 years 09 months,249000.0,465 ANG MO KIO AVE 10,1.3662010408294,103.857200967235
2019-06,ANG MO KIO,3 ROOM,465,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1980,59 years 08 months,300000.0,465 ANG MO KIO AVE 10,1.3662010408294,103.857200967235
2019-11,ANG MO KIO,3 ROOM,465,ANG MO KIO AVE 10,10 TO 12,68.0,New Generation,1980,59 years 03 months,250000.0,465 ANG MO KIO AVE 10,1.3662010408294,103.857200967235
2020-02,ANG MO KIO,3 ROOM,465,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1980,59 years,246000.0,465 ANG MO KIO AVE 10,1.3662010408294,103.857200967235
2020-07,ANG MO KIO,3 ROOM,465,ANG MO KIO AVE 10,13 TO 15,68.0,New Generation,1980,58 years 07 months,265000.0,465 ANG MO KIO AVE 10,1.3662010408294,103.857200967235
2020-07,ANG MO KIO,3 ROOM,465,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1980,58 years 07 months,270000.0,465 ANG MO KIO AVE 10,1.3662010408294,103.857200967235
2020-07,ANG MO KIO,4 ROOM,465,ANG MO KIO AVE 10,07 TO 09,92.0,New Generation,1980,58 years 08 months,368000.0,465 ANG MO KIO AVE 10,1.3662010408294,103.857200967235
2020-07,ANG MO KIO,4 ROOM,465,ANG MO KIO AVE 10,07 TO 09,92.0,New Generation,1980,58 years 07 months,410000.0,465 ANG MO KIO AVE 10,1.3662010408294,103.857200967235
2020-12,ANG MO KIO,4 ROOM,465,ANG MO KIO AVE 10,07 TO 09,92.0,New Generation,1980,58 years 03 months,405000.0,465 ANG MO KIO AVE 10,1.3662010408294,103.857200967235
2021-02,ANG MO KIO,3 ROOM,465,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1980,58 years 01 month,275000.0,465 ANG MO KIO AVE 10,1.3662010408294,103.857200967235
2021-03,ANG MO KIO,3 ROOM,465,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1980,58 years,298000.0,465 ANG MO KIO AVE 10,1.3662010408294,103.857200967235
2021-07,ANG MO KIO,3 ROOM,465,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1980,57 years 07 months,310888.0,465 ANG MO KIO AVE 10,1.3662010408294,103.857200967235
2022-08,ANG MO KIO,3 ROOM,465,ANG MO KIO AVE 10,10 TO 12,68.0,New Generation,1980,56 years 07 months,368000.0,465 ANG MO KIO AVE 10,1.3662010408294,103.857200967235
2022-09,ANG MO KIO,3 ROOM,465,ANG MO KIO AVE 10,10 TO 12,68.0,New Generation,1980,56 years 06 months,388000.0,465 ANG MO KIO AVE 10,1.3662010408294,103.857200967235
2022-12,ANG MO KIO,3 ROOM,465,ANG MO KIO AVE 10,10 TO 12,68.0,New Generation,1980,56 years 04 months,395000.0,465 ANG MO KIO AVE 10,1.3662010408294,103.857200967235
2017-01,ANG MO KIO,3 ROOM,601,ANG MO KIO AVE 5,01 TO 03,67.0,New Generation,1980,62 years 05 months,265000.0,601 ANG MO KIO AVE 5,1.38104134784496,103.835131744823
2017-01,ANG MO KIO,4 ROOM,601,ANG MO KIO AVE 5,04 TO 06,91.0,New Generation,1980,62 years 05 months,435000.0,601 ANG MO KIO AVE 5,1.38104134784496,103.835131744823
2017-07,ANG MO KIO,3 ROOM,601,ANG MO KIO AVE 5,10 TO 12,67.0,New Generation,1980,61 years 11 months,308000.0,601 ANG MO KIO AVE 5,1.38104134784496,103.835131744823
2017-09,ANG MO KIO,3 ROOM,601,ANG MO KIO AVE 5,07 TO 09,67.0,New Generation,1980,61 years 09 months,268000.0,601 ANG MO KIO AVE 5,1.38104134784496,103.835131744823
2017-12,ANG MO KIO,3 ROOM,601,ANG MO KIO AVE 5,07 TO 09,67.0,New Generation,1980,61 years 06 months,278888.0,601 ANG MO KIO AVE 5,1.38104134784496,103.835131744823
2019-04,ANG MO KIO,4 ROOM,601,ANG MO KIO AVE 5,01 TO 03,91.0,New Generation,1980,60 years 03 months,295000.0,601 ANG MO KIO AVE 5,1.38104134784496,103.835131744823
2019-05,ANG MO KIO,4 ROOM,601,ANG MO KIO AVE 5,04 TO 06,91.0,New Generation,1980,60 years 02 months,360000.0,601 ANG MO KIO AVE 5,1.38104134784496,103.835131744823
2019-09,ANG MO KIO,3 ROOM,601,ANG MO KIO AVE 5,04 TO 06,67.0,New Generation,1980,59 years 09 months,250000.0,601 ANG MO KIO AVE 5,1.38104134784496,103.835131744823
2019-10,ANG MO KIO,3 ROOM,601,ANG MO KIO AVE 5,01 TO 03,67.0,New Generation,1980,59 years 08 months,240000.0,601 ANG MO KIO AVE 5,1.38104134784496,103.835131744823
2019-12,ANG MO KIO,3 ROOM,601,ANG MO KIO AVE 5,01 TO 03,67.0,New Generation,1980,59 years 06 months,235000.0,601 ANG MO KIO AVE 5,1.38104134784496,103.835131744823
2020-01,ANG MO KIO,3 ROOM,601,ANG MO KIO AVE 5,07 TO 09,67.0,New Generation,1980,59 years 06 months,280000.0,601 ANG MO KIO AVE 5,1.38104134784496,103.835131744823
2020-09,ANG MO KIO,3 ROOM,601,ANG MO KIO AVE 5,07 TO 09,67.0,New Generation,1980,58 years 10 months,265000.0,601 ANG MO KIO AVE 5,1.38104134784496,103.835131744823
2020-12,ANG MO KIO,4 ROOM,601,ANG MO KIO AVE 5,10 TO 12,91.0,New Generation,1980,58 years 06 months,438000.0,601 ANG MO KIO AVE 5,1.38104134784496,103.835131744823
2021-04,ANG MO KIO,3 ROOM,601,ANG MO KIO AVE 5,01 TO 03,67.0,New Generation,1980,58 years 02 months,280000.0,601 ANG MO KIO AVE 5,1.38104134784496,103.835131744823
2021-07,ANG MO KIO,3 ROOM,601,ANG MO KIO AVE 5,10 TO 12,81.0,New Generation,1980,58 years,380000.0,601 ANG MO KIO AVE 5,1.38104134784496,103.835131744823
2021-07,ANG MO KIO,3 ROOM,601,ANG MO KIO AVE 5,01 TO 03,67.0,New Generation,1980,58 years,295000.0,601 ANG MO KIO AVE 5,1.38104134784496,103.835131744823
2021-09,ANG MO KIO,3 ROOM,601,ANG MO KIO AVE 5,07 TO 09,81.0,New Generation,1980,57 years 10 months,380000.0,601 ANG MO KIO AVE 5,1.38104134784496,103.835131744823
2021-09,ANG MO KIO,3 ROOM,601,ANG MO KIO AVE 5,04 TO 06,82.0,New Generation,1980,57 years 09 months,378000.0,601 ANG MO KIO AVE 5,1.38104134784496,103.835131744823
2021-10,ANG MO KIO,3 ROOM,601,ANG MO KIO AVE 5,04 TO 06,81.0,New Generation,1980,57 years 09 months,408000.0,601 ANG MO KIO AVE 5,1.38104134784496,103.835131744823
2022-02,ANG MO KIO,3 ROOM,601,ANG MO KIO AVE 5,07 TO 09,82.0,New Generation,1980,57 years 05 months,390000.0,601 ANG MO KIO AVE 5,1.38104134784496,103.835131744823
2022-07,ANG MO KIO,3 ROOM,601,ANG MO KIO AVE 5,04 TO 06,82.0,New Generation,1980,57 years,410000.0,601 ANG MO KIO AVE 5,1.38104134784496,103.835131744823
2022-10,ANG MO KIO,3 ROOM,601,ANG MO KIO AVE 5,07 TO 09,67.0,New Generation,1980,56 years 09 months,355000.0,601 ANG MO KIO AVE 5,1.38104134784496,103.835131744823
2017-01,ANG MO KIO,3 ROOM,150,ANG MO KIO AVE 5,01 TO 03,68.0,New Generation,1981,63 years,275000.0,150 ANG MO KIO AVE 5,1.37680678506745,103.842017962576
2017-06,ANG MO KIO,EXECUTIVE,150,ANG MO KIO AVE 5,07 TO 09,163.0,Adjoined flat,1981,62 years 07 months,850000.0,150 ANG MO KIO AVE 5,1.37680678506745,103.842017962576
2017-07,ANG MO KIO,3 ROOM,150,ANG MO KIO AVE 5,07 TO 09,68.0,New Generation,1981,62 years 06 months,290000.0,150 ANG MO KIO AVE 5,1.37680678506745,103.842017962576
2018-01,ANG MO KIO,3 ROOM,150,ANG MO KIO AVE 5,01 TO 03,68.0,New Generation,1981,62 years,240000.0,150 ANG MO KIO AVE 5,1.37680678506745,103.842017962576
2018-08,ANG MO KIO,3 ROOM,150,ANG MO KIO AVE 5,10 TO 12,68.0,New Generation,1981,61 years 05 months,250000.0,150 ANG MO KIO AVE 5,1.37680678506745,103.842017962576
2018-09,ANG MO KIO,3 ROOM,150,ANG MO KIO AVE 5,07 TO 09,68.0,New Generation,1981,61 years 04 months,280000.0,150 ANG MO KIO AVE 5,1.37680678506745,103.842017962576
2019-04,ANG MO KIO,4 ROOM,150,ANG MO KIO AVE 5,10 TO 12,93.0,New Generation,1981,60 years 09 months,399200.0,150 ANG MO KIO AVE 5,1.37680678506745,103.842017962576
2019-05,ANG MO KIO,3 ROOM,150,ANG MO KIO AVE 5,04 TO 06,68.0,New Generation,1981,60 years 09 months,260000.0,150 ANG MO KIO AVE 5,1.37680678506745,103.842017962576
2019-11,ANG MO KIO,4 ROOM,150,ANG MO KIO AVE 5,07 TO 09,93.0,New Generation,1981,60 years 02 months,411000.0,150 ANG MO KIO AVE 5,1.37680678506745,103.842017962576
2020-06,ANG MO KIO,4 ROOM,150,ANG MO KIO AVE 5,01 TO 03,93.0,New Generation,1981,59 years 09 months,330000.0,150 ANG MO KIO AVE 5,1.37680678506745,103.842017962576
2020-07,ANG MO KIO,3 ROOM,150,ANG MO KIO AVE 5,07 TO 09,82.0,New Generation,1981,59 years 06 months,348000.0,150 ANG MO KIO AVE 5,1.37680678506745,103.842017962576
2020-10,ANG MO KIO,3 ROOM,150,ANG MO KIO AVE 5,04 TO 06,68.0,New Generation,1981,59 years 03 months,278000.0,150 ANG MO KIO AVE 5,1.37680678506745,103.842017962576
2021-04,ANG MO KIO,3 ROOM,150,ANG MO KIO AVE 5,07 TO 09,68.0,New Generation,1981,58 years 09 months,338880.0,150 ANG MO KIO AVE 5,1.37680678506745,103.842017962576
2021-07,ANG MO KIO,3 ROOM,150,ANG MO KIO AVE 5,10 TO 12,68.0,New Generation,1981,58 years 07 months,307000.0,150 ANG MO KIO AVE 5,1.37680678506745,103.842017962576
2022-11,ANG MO KIO,3 ROOM,150,ANG MO KIO AVE 5,04 TO 06,68.0,New Generation,1981,57 years 03 months,359000.0,150 ANG MO KIO AVE 5,1.37680678506745,103.842017962576
2022-11,ANG MO KIO,3 ROOM,150,ANG MO KIO AVE 5,04 TO 06,68.0,New Generation,1981,57 years 02 months,358000.0,150 ANG MO KIO AVE 5,1.37680678506745,103.842017962576
2022-12,ANG MO KIO,3 ROOM,150,ANG MO KIO AVE 5,04 TO 06,68.0,New Generation,1981,57 years 03 months,340000.0,150 ANG MO KIO AVE 5,1.37680678506745,103.842017962576
2017-01,ANG MO KIO,3 ROOM,447,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1979,61 years 06 months,280000.0,447 ANG MO KIO AVE 10,1.36750371103856,103.855897952833
2017-01,ANG MO KIO,3 ROOM,447,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1979,61 years 06 months,285000.0,447 ANG MO KIO AVE 10,1.36750371103856,103.855897952833
2017-01,ANG MO KIO,3 ROOM,218,ANG MO KIO AVE 1,04 TO 06,67.0,New Generation,1976,58 years 04 months,285000.0,218 ANG MO KIO AVE 1,1.36511907555698,103.841742483384
2017-06,ANG MO KIO,3 ROOM,218,ANG MO KIO AVE 1,07 TO 09,67.0,New Generation,1976,58 years,235000.0,218 ANG MO KIO AVE 1,1.36511907555698,103.841742483384
2017-07,ANG MO KIO,3 ROOM,218,ANG MO KIO AVE 1,13 TO 15,67.0,New Generation,1976,57 years 10 months,300000.0,218 ANG MO KIO AVE 1,1.36511907555698,103.841742483384
2017-09,ANG MO KIO,3 ROOM,218,ANG MO KIO AVE 1,10 TO 12,67.0,New Generation,1976,57 years 08 months,320000.0,218 ANG MO KIO AVE 1,1.36511907555698,103.841742483384
2018-04,ANG MO KIO,3 ROOM,218,ANG MO KIO AVE 1,13 TO 15,67.0,New Generation,1976,57 years 01 month,268000.0,218 ANG MO KIO AVE 1,1.36511907555698,103.841742483384
2018-07,ANG MO KIO,3 ROOM,218,ANG MO KIO AVE 1,04 TO 06,67.0,New Generation,1976,56 years 10 months,300000.0,218 ANG MO KIO AVE 1,1.36511907555698,103.841742483384
2018-09,ANG MO KIO,3 ROOM,218,ANG MO KIO AVE 1,07 TO 09,67.0,New Generation,1976,56 years 09 months,258000.0,218 ANG MO KIO AVE 1,1.36511907555698,103.841742483384
2018-11,ANG MO KIO,4 ROOM,218,ANG MO KIO AVE 1,07 TO 09,82.0,New Generation,1976,56 years 06 months,350000.0,218 ANG MO KIO AVE 1,1.36511907555698,103.841742483384
2018-12,ANG MO KIO,3 ROOM,218,ANG MO KIO AVE 1,04 TO 06,67.0,New Generation,1976,56 years 06 months,245000.0,218 ANG MO KIO AVE 1,1.36511907555698,103.841742483384
2019-06,ANG MO KIO,3 ROOM,218,ANG MO KIO AVE 1,04 TO 06,67.0,New Generation,1976,56 years,235000.0,218 ANG MO KIO AVE 1,1.36511907555698,103.841742483384
2020-07,ANG MO KIO,3 ROOM,218,ANG MO KIO AVE 1,10 TO 12,82.0,New Generation,1976,54 years 11 months,290000.0,218 ANG MO KIO AVE 1,1.36511907555698,103.841742483384
2020-11,ANG MO KIO,3 ROOM,218,ANG MO KIO AVE 1,04 TO 06,67.0,New Generation,1976,54 years 07 months,265000.0,218 ANG MO KIO AVE 1,1.36511907555698,103.841742483384
2020-12,ANG MO KIO,3 ROOM,218,ANG MO KIO AVE 1,07 TO 09,67.0,New Generation,1976,54 years 06 months,300000.0,218 ANG MO KIO AVE 1,1.36511907555698,103.841742483384
2022-03,ANG MO KIO,3 ROOM,218,ANG MO KIO AVE 1,10 TO 12,67.0,New Generation,1976,53 years 03 months,345000.0,218 ANG MO KIO AVE 1,1.36511907555698,103.841742483384
2022-11,ANG MO KIO,3 ROOM,218,ANG MO KIO AVE 1,13 TO 15,67.0,New Generation,1976,52 years 07 months,360000.0,218 ANG MO KIO AVE 1,1.36511907555698,103.841742483384
2022-08,ANG MO KIO,4 ROOM,218,ANG MO KIO AVE 1,10 TO 12,82.0,New Generation,1976,52 years 10 months,528000.0,218 ANG MO KIO AVE 1,1.36511907555698,103.841742483384
2017-01,ANG MO KIO,3 ROOM,571,ANG MO KIO AVE 3,01 TO 03,67.0,New Generation,1979,61 years 04 months,285000.0,571 ANG MO KIO AVE 3,1.37005500420092,103.854880566919
2017-02,ANG MO KIO,3 ROOM,571,ANG MO KIO AVE 3,04 TO 06,67.0,New Generation,1979,61 years 03 months,320000.0,571 ANG MO KIO AVE 3,1.37005500420092,103.854880566919
2017-05,ANG MO KIO,3 ROOM,571,ANG MO KIO AVE 3,10 TO 12,67.0,New Generation,1979,61 years,318000.0,571 ANG MO KIO AVE 3,1.37005500420092,103.854880566919
2017-08,ANG MO KIO,3 ROOM,571,ANG MO KIO AVE 3,04 TO 06,82.0,New Generation,1979,60 years 09 months,360000.0,571 ANG MO KIO AVE 3,1.37005500420092,103.854880566919
2017-09,ANG MO KIO,3 ROOM,571,ANG MO KIO AVE 3,07 TO 09,67.0,New Generation,1979,60 years 08 months,295000.0,571 ANG MO KIO AVE 3,1.37005500420092,103.854880566919
2017-10,ANG MO KIO,3 ROOM,571,ANG MO KIO AVE 3,01 TO 03,67.0,New Generation,1979,60 years 08 months,248000.0,571 ANG MO KIO AVE 3,1.37005500420092,103.854880566919
2018-03,ANG MO KIO,3 ROOM,571,ANG MO KIO AVE 3,10 TO 12,67.0,New Generation,1979,60 years 02 months,288000.0,571 ANG MO KIO AVE 3,1.37005500420092,103.854880566919
