month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,Address,Latitude,Longtitude
2017-01,WOODLANDS,3 ROOM,23,MARSILING DR,04 TO 06,67.0,New Generation,1977,59 years 10 months,242000.0,23 MARSILING DR,1.44153975794109,103.773299891196
2017-03,WOODLANDS,3 ROOM,23,MARSILING DR,07 TO 09,67.0,New Generation,1977,59 years 08 months,265000.0,23 MARSILING DR,1.44153975794109,103.773299891196
2017-04,WOODLANDS,3 ROOM,23,MARSILING DR,04 TO 06,82.0,New Generation,1977,59 years 07 months,285000.0,23 MARSILING DR,1.44153975794109,103.773299891196
2017-08,WOODLANDS,3 ROOM,23,MARSILING DR,07 TO 09,67.0,New Generation,1977,59 years 03 months,231000.0,23 MARSILING DR,1.44153975794109,103.773299891196
2017-09,WOODLANDS,3 ROOM,23,MARSILING DR,10 TO 12,82.0,New Generation,1977,59 years 03 months,250000.0,23 MARSILING DR,1.44153975794109,103.773299891196
2017-12,WOODLANDS,4 ROOM,23,MARSILING DR,07 TO 09,92.0,New Generation,1977,58 years 11 months,263000.0,23 MARSILING DR,1.44153975794109,103.773299891196
2018-01,WOODLANDS,3 ROOM,23,MARSILING DR,01 TO 03,67.0,New Generation,1977,58 years 11 months,235000.0,23 MARSILING DR,1.44153975794109,103.773299891196
2018-07,WOODLANDS,3 ROOM,23,MARSILING DR,01 TO 03,67.0,New Generation,1977,58 years 05 months,238000.0,23 MARSILING DR,1.44153975794109,103.773299891196
2018-08,WOODLANDS,3 ROOM,23,MARSILING DR,04 TO 06,82.0,New Generation,1977,58 years 03 months,245000.0,23 MARSILING DR,1.44153975794109,103.773299891196
2018-10,WOODLANDS,3 ROOM,23,MARSILING DR,04 TO 06,82.0,New Generation,1977,58 years 02 months,245000.0,23 MARSILING DR,1.44153975794109,103.773299891196
2019-02,WOODLANDS,3 ROOM,23,MARSILING DR,07 TO 09,82.0,New Generation,1977,57 years 09 months,226000.0,23 MARSILING DR,1.44153975794109,103.773299891196
2019-07,WOODLANDS,3 ROOM,23,MARSILING DR,07 TO 09,67.0,New Generation,1977,57 years 04 months,215000.0,23 MARSILING DR,1.44153975794109,103.773299891196
2019-08,WOODLANDS,3 ROOM,23,MARSILING DR,10 TO 12,67.0,New Generation,1977,57 years 03 months,178000.0,23 MARSILING DR,1.44153975794109,103.773299891196
2019-08,WOODLANDS,3 ROOM,23,MARSILING DR,04 TO 06,67.0,New Generation,1977,57 years 03 months,223000.0,23 MARSILING DR,1.44153975794109,103.773299891196
2019-08,WOODLANDS,4 ROOM,23,MARSILING DR,10 TO 12,92.0,New Generation,1977,57 years 03 months,252000.0,23 MARSILING DR,1.44153975794109,103.773299891196
2019-10,WOODLANDS,3 ROOM,23,MARSILING DR,04 TO 06,82.0,New Generation,1977,57 years 01 month,238000.0,23 MARSILING DR,1.44153975794109,103.773299891196
2019-10,WOODLANDS,3 ROOM,23,MARSILING DR,13 TO 15,82.0,New Generation,1977,57 years 01 month,243000.0,23 MARSILING DR,1.44153975794109,103.773299891196
2019-12,WOODLANDS,3 ROOM,23,MARSILING DR,07 TO 09,82.0,New Generation,1977,56 years 11 months,225888.0,23 MARSILING DR,1.44153975794109,103.773299891196
2020-01,WOODLANDS,3 ROOM,23,MARSILING DR,07 TO 09,67.0,New Generation,1977,56 years 10 months,205000.0,23 MARSILING DR,1.44153975794109,103.773299891196
2020-08,WOODLANDS,4 ROOM,23,MARSILING DR,01 TO 03,92.0,New Generation,1977,56 years 04 months,256000.0,23 MARSILING DR,1.44153975794109,103.773299891196
2021-04,WOODLANDS,3 ROOM,23,MARSILING DR,13 TO 15,67.0,New Generation,1977,55 years 07 months,248000.0,23 MARSILING DR,1.44153975794109,103.773299891196
2021-08,WOODLANDS,3 ROOM,23,MARSILING DR,01 TO 03,82.0,New Generation,1977,55 years 04 months,340000.0,23 MARSILING DR,1.44153975794109,103.773299891196
2021-10,WOODLANDS,3 ROOM,23,MARSILING DR,04 TO 06,67.0,New Generation,1977,55 years 02 months,281000.0,23 MARSILING DR,1.44153975794109,103.773299891196
2022-01,WOODLANDS,3 ROOM,23,MARSILING DR,04 TO 06,82.0,New Generation,1977,54 years 11 months,340000.0,23 MARSILING DR,1.44153975794109,103.773299891196
2022-05,WOODLANDS,3 ROOM,23,MARSILING DR,04 TO 06,67.0,New Generation,1977,54 years 07 months,305000.0,23 MARSILING DR,1.44153975794109,103.773299891196
2022-07,WOODLANDS,3 ROOM,23,MARSILING DR,07 TO 09,82.0,New Generation,1977,54 years 04 months,350000.0,23 MARSILING DR,1.44153975794109,103.773299891196
2022-08,WOODLANDS,3 ROOM,23,MARSILING DR,01 TO 03,67.0,New Generation,1977,54 years 04 months,290000.0,23 MARSILING DR,1.44153975794109,103.773299891196
2022-09,WOODLANDS,3 ROOM,23,MARSILING DR,04 TO 06,67.0,New Generation,1977,54 years 03 months,305000.0,23 MARSILING DR,1.44153975794109,103.773299891196
2022-09,WOODLANDS,3 ROOM,23,MARSILING DR,04 TO 06,67.0,New Generation,1977,54 years 03 months,315000.0,23 MARSILING DR,1.44153975794109,103.773299891196
2017-01,WOODLANDS,3 ROOM,30,MARSILING DR,04 TO 06,73.0,New Generation,1977,59 years 03 months,255000.0,30 MARSILING DR,1.44255907448697,103.772405528859
2017-07,WOODLANDS,3 ROOM,30,MARSILING DR,01 TO 03,73.0,New Generation,1977,58 years 10 months,250000.0,30 MARSILING DR,1.44255907448697,103.772405528859
2017-08,WOODLANDS,3 ROOM,30,MARSILING DR,13 TO 15,87.0,New Generation,1977,58 years 08 months,260000.0,30 MARSILING DR,1.44255907448697,103.772405528859
2017-12,WOODLANDS,3 ROOM,30,MARSILING DR,07 TO 09,73.0,New Generation,1977,58 years 04 months,240000.0,30 MARSILING DR,1.44255907448697,103.772405528859
2018-11,WOODLANDS,3 ROOM,30,MARSILING DR,10 TO 12,73.0,New Generation,1977,57 years 05 months,231500.0,30 MARSILING DR,1.44255907448697,103.772405528859
2018-11,WOODLANDS,3 ROOM,30,MARSILING DR,10 TO 12,73.0,New Generation,1977,57 years 06 months,235000.0,30 MARSILING DR,1.44255907448697,103.772405528859
2018-12,WOODLANDS,4 ROOM,30,MARSILING DR,07 TO 09,97.0,New Generation,1977,57 years 05 months,255000.0,30 MARSILING DR,1.44255907448697,103.772405528859
2019-04,WOODLANDS,3 ROOM,30,MARSILING DR,04 TO 06,73.0,New Generation,1977,57 years,243000.0,30 MARSILING DR,1.44255907448697,103.772405528859
2019-05,WOODLANDS,3 ROOM,30,MARSILING DR,07 TO 09,73.0,New Generation,1977,57 years,230000.0,30 MARSILING DR,1.44255907448697,103.772405528859
2019-05,WOODLANDS,4 ROOM,30,MARSILING DR,10 TO 12,97.0,New Generation,1977,57 years,275000.0,30 MARSILING DR,1.44255907448697,103.772405528859
2019-07,WOODLANDS,3 ROOM,30,MARSILING DR,04 TO 06,73.0,New Generation,1977,56 years 09 months,197000.0,30 MARSILING DR,1.44255907448697,103.772405528859
2019-09,WOODLANDS,3 ROOM,30,MARSILING DR,10 TO 12,73.0,New Generation,1977,56 years 07 months,208000.0,30 MARSILING DR,1.44255907448697,103.772405528859
2019-10,WOODLANDS,3 ROOM,30,MARSILING DR,07 TO 09,73.0,New Generation,1977,56 years 06 months,220000.0,30 MARSILING DR,1.44255907448697,103.772405528859
2019-12,WOODLANDS,3 ROOM,30,MARSILING DR,01 TO 03,73.0,New Generation,1977,56 years 04 months,215000.0,30 MARSILING DR,1.44255907448697,103.772405528859
2020-07,WOODLANDS,3 ROOM,30,MARSILING DR,13 TO 15,73.0,New Generation,1977,55 years 10 months,250000.0,30 MARSILING DR,1.44255907448697,103.772405528859
2020-07,WOODLANDS,3 ROOM,30,MARSILING DR,10 TO 12,73.0,New Generation,1977,55 years 09 months,245000.0,30 MARSILING DR,1.44255907448697,103.772405528859
2020-08,WOODLANDS,3 ROOM,30,MARSILING DR,07 TO 09,87.0,New Generation,1977,55 years 09 months,265000.0,30 MARSILING DR,1.44255907448697,103.772405528859
2020-10,WOODLANDS,3 ROOM,30,MARSILING DR,04 TO 06,73.0,New Generation,1977,55 years 07 months,240000.0,30 MARSILING DR,1.44255907448697,103.772405528859
2020-10,WOODLANDS,3 ROOM,30,MARSILING DR,07 TO 09,73.0,New Generation,1977,55 years 07 months,255000.0,30 MARSILING DR,1.44255907448697,103.772405528859
2021-06,WOODLANDS,3 ROOM,30,MARSILING DR,04 TO 06,73.0,New Generation,1977,54 years 11 months,268000.0,30 MARSILING DR,1.44255907448697,103.772405528859
2021-09,WOODLANDS,3 ROOM,30,MARSILING DR,13 TO 15,73.0,New Generation,1977,54 years 08 months,270000.0,30 MARSILING DR,1.44255907448697,103.772405528859
2021-09,WOODLANDS,3 ROOM,30,MARSILING DR,13 TO 15,87.0,New Generation,1977,54 years 07 months,343000.0,30 MARSILING DR,1.44255907448697,103.772405528859
2021-11,WOODLANDS,3 ROOM,30,MARSILING DR,04 TO 06,73.0,New Generation,1977,54 years 06 months,247000.0,30 MARSILING DR,1.44255907448697,103.772405528859
2022-04,WOODLANDS,3 ROOM,30,MARSILING DR,10 TO 12,73.0,New Generation,1977,54 years 01 month,310000.0,30 MARSILING DR,1.44255907448697,103.772405528859
2022-08,WOODLANDS,3 ROOM,30,MARSILING DR,04 TO 06,87.0,New Generation,1977,53 years 09 months,345000.0,30 MARSILING DR,1.44255907448697,103.772405528859
2017-01,WOODLANDS,3 ROOM,1,MARSILING DR,01 TO 03,65.0,Improved,1974,56 years 06 months,270000.0,1 MARSILING DR,1.44067109860246,103.775739945213
2017-06,WOODLANDS,3 ROOM,1,MARSILING DR,01 TO 03,65.0,Improved,1974,56 years 01 month,230000.0,1 MARSILING DR,1.44067109860246,103.775739945213
2018-07,WOODLANDS,3 ROOM,1,MARSILING DR,01 TO 03,65.0,Improved,1974,55 years,198000.0,1 MARSILING DR,1.44067109860246,103.775739945213
2018-07,WOODLANDS,3 ROOM,1,MARSILING DR,07 TO 09,65.0,Improved,1974,55 years 01 month,225000.0,1 MARSILING DR,1.44067109860246,103.775739945213
2018-11,WOODLANDS,3 ROOM,1,MARSILING DR,01 TO 03,65.0,Improved,1974,54 years 08 months,210000.0,1 MARSILING DR,1.44067109860246,103.775739945213
2018-11,WOODLANDS,3 ROOM,1,MARSILING DR,04 TO 06,76.0,Improved,1974,54 years 08 months,235000.0,1 MARSILING DR,1.44067109860246,103.775739945213
2019-01,WOODLANDS,3 ROOM,1,MARSILING DR,10 TO 12,65.0,Improved,1974,54 years 06 months,226000.0,1 MARSILING DR,1.44067109860246,103.775739945213
2019-02,WOODLANDS,3 ROOM,1,MARSILING DR,01 TO 03,65.0,Improved,1974,54 years 05 months,208000.0,1 MARSILING DR,1.44067109860246,103.775739945213
2019-06,WOODLANDS,3 ROOM,1,MARSILING DR,04 TO 06,65.0,Improved,1974,54 years 01 month,220000.0,1 MARSILING DR,1.44067109860246,103.775739945213
2019-06,WOODLANDS,3 ROOM,1,MARSILING DR,04 TO 06,65.0,Improved,1974,54 years 01 month,221000.0,1 MARSILING DR,1.44067109860246,103.775739945213
2019-06,WOODLANDS,3 ROOM,1,MARSILING DR,10 TO 12,76.0,Improved,1974,54 years 01 month,225000.0,1 MARSILING DR,1.44067109860246,103.775739945213
2019-07,WOODLANDS,3 ROOM,1,MARSILING DR,04 TO 06,65.0,Improved,1974,54 years 01 month,230000.0,1 MARSILING DR,1.44067109860246,103.775739945213
2019-09,WOODLANDS,3 ROOM,1,MARSILING DR,01 TO 03,65.0,Improved,1974,53 years 10 months,185000.0,1 MARSILING DR,1.44067109860246,103.775739945213
2019-10,WOODLANDS,3 ROOM,1,MARSILING DR,04 TO 06,65.0,Improved,1974,53 years 10 months,200000.0,1 MARSILING DR,1.44067109860246,103.775739945213
2019-12,WOODLANDS,3 ROOM,1,MARSILING DR,01 TO 03,65.0,Improved,1974,53 years 07 months,201388.0,1 MARSILING DR,1.44067109860246,103.775739945213
2020-01,WOODLANDS,3 ROOM,1,MARSILING DR,07 TO 09,76.0,Improved,1974,53 years 06 months,235000.0,1 MARSILING DR,1.44067109860246,103.775739945213
2020-02,WOODLANDS,3 ROOM,1,MARSILING DR,01 TO 03,65.0,Improved,1974,53 years 05 months,183000.0,1 MARSILING DR,1.44067109860246,103.775739945213
2020-07,WOODLANDS,3 ROOM,1,MARSILING DR,07 TO 09,65.0,Improved,1974,53 years,195000.0,1 MARSILING DR,1.44067109860246,103.775739945213
2020-08,WOODLANDS,3 ROOM,1,MARSILING DR,04 TO 06,76.0,Improved,1974,53 years,230000.0,1 MARSILING DR,1.44067109860246,103.775739945213
2021-06,WOODLANDS,3 ROOM,1,MARSILING DR,04 TO 06,65.0,Improved,1974,52 years 02 months,235000.0,1 MARSILING DR,1.44067109860246,103.775739945213
2021-08,WOODLANDS,3 ROOM,1,MARSILING DR,01 TO 03,65.0,Improved,1974,52 years,245000.0,1 MARSILING DR,1.44067109860246,103.775739945213
2021-10,WOODLANDS,3 ROOM,1,MARSILING DR,07 TO 09,65.0,Improved,1974,51 years 09 months,280000.0,1 MARSILING DR,1.44067109860246,103.775739945213
2022-04,WOODLANDS,3 ROOM,1,MARSILING DR,04 TO 06,65.0,Improved,1974,51 years 03 months,288000.0,1 MARSILING DR,1.44067109860246,103.775739945213
2022-05,WOODLANDS,3 ROOM,1,MARSILING DR,04 TO 06,65.0,Improved,1974,51 years 03 months,265000.0,1 MARSILING DR,1.44067109860246,103.775739945213
2022-05,WOODLANDS,3 ROOM,1,MARSILING DR,04 TO 06,65.0,Improved,1974,51 years 02 months,304000.0,1 MARSILING DR,1.44067109860246,103.775739945213
2022-06,WOODLANDS,3 ROOM,1,MARSILING DR,04 TO 06,65.0,Improved,1974,51 years 02 months,315000.0,1 MARSILING DR,1.44067109860246,103.775739945213
2022-07,WOODLANDS,3 ROOM,1,MARSILING DR,04 TO 06,65.0,Improved,1974,51 years,295000.0,1 MARSILING DR,1.44067109860246,103.775739945213
2022-08,WOODLANDS,3 ROOM,1,MARSILING DR,04 TO 06,65.0,Improved,1974,51 years,280000.0,1 MARSILING DR,1.44067109860246,103.775739945213
2022-09,WOODLANDS,3 ROOM,1,MARSILING DR,10 TO 12,65.0,Improved,1974,50 years 11 months,288000.0,1 MARSILING DR,1.44067109860246,103.775739945213
2017-01,WOODLANDS,3 ROOM,103,WOODLANDS ST 13,01 TO 03,72.0,New Generation,1985,67 years 03 months,300000.0,103 WOODLANDS ST 13,1.4366212320968,103.78097673981
2017-07,WOODLANDS,3 ROOM,103,WOODLANDS ST 13,01 TO 03,67.0,New Generation,1985,66 years 09 months,275000.0,103 WOODLANDS ST 13,1.4366212320968,103.78097673981
2020-03,WOODLANDS,3 ROOM,103,WOODLANDS ST 13,01 TO 03,67.0,New Generation,1985,64 years 01 month,270000.0,103 WOODLANDS ST 13,1.4366212320968,103.78097673981
2022-02,WOODLANDS,4 ROOM,103,WOODLANDS ST 13,01 TO 03,98.0,New Generation,1985,62 years 03 months,430000.0,103 WOODLANDS ST 13,1.4366212320968,103.78097673981
2017-01,WOODLANDS,4 ROOM,201,MARSILING DR,13 TO 15,91.0,New Generation,1980,62 years 07 months,288000.0,201 MARSILING DR,1.44270022874362,103.775436532502
2017-01,WOODLANDS,4 ROOM,201,MARSILING DR,01 TO 03,91.0,New Generation,1980,62 years 09 months,323000.0,201 MARSILING DR,1.44270022874362,103.775436532502
2017-03,WOODLANDS,4 ROOM,201,MARSILING DR,13 TO 15,91.0,New Generation,1980,62 years 05 months,282000.0,201 MARSILING DR,1.44270022874362,103.775436532502
2017-06,WOODLANDS,4 ROOM,201,MARSILING DR,01 TO 03,91.0,New Generation,1980,62 years 02 months,265000.0,201 MARSILING DR,1.44270022874362,103.775436532502
2017-08,WOODLANDS,4 ROOM,201,MARSILING DR,07 TO 09,92.0,New Generation,1980,62 years,285088.0,201 MARSILING DR,1.44270022874362,103.775436532502
2018-02,WOODLANDS,4 ROOM,201,MARSILING DR,13 TO 15,91.0,New Generation,1980,61 years 07 months,259000.0,201 MARSILING DR,1.44270022874362,103.775436532502
2018-07,WOODLANDS,4 ROOM,201,MARSILING DR,01 TO 03,91.0,New Generation,1980,61 years 01 month,273000.0,201 MARSILING DR,1.44270022874362,103.775436532502
2018-10,WOODLANDS,4 ROOM,201,MARSILING DR,13 TO 15,91.0,New Generation,1980,60 years 11 months,270000.0,201 MARSILING DR,1.44270022874362,103.775436532502
2019-05,WOODLANDS,4 ROOM,201,MARSILING DR,07 TO 09,92.0,New Generation,1980,60 years 03 months,265000.0,201 MARSILING DR,1.44270022874362,103.775436532502
2020-07,WOODLANDS,4 ROOM,201,MARSILING DR,01 TO 03,92.0,New Generation,1980,59 years 02 months,262000.0,201 MARSILING DR,1.44270022874362,103.775436532502
2020-07,WOODLANDS,4 ROOM,201,MARSILING DR,10 TO 12,91.0,New Generation,1980,59 years 02 months,278000.0,201 MARSILING DR,1.44270022874362,103.775436532502
2020-10,WOODLANDS,4 ROOM,201,MARSILING DR,10 TO 12,91.0,New Generation,1980,58 years 11 months,285000.0,201 MARSILING DR,1.44270022874362,103.775436532502
2021-07,WOODLANDS,4 ROOM,201,MARSILING DR,07 TO 09,91.0,New Generation,1980,58 years 03 months,338000.0,201 MARSILING DR,1.44270022874362,103.775436532502
2021-10,WOODLANDS,4 ROOM,201,MARSILING DR,04 TO 06,91.0,New Generation,1980,58 years,340000.0,201 MARSILING DR,1.44270022874362,103.775436532502
2021-12,WOODLANDS,4 ROOM,201,MARSILING DR,01 TO 03,91.0,New Generation,1980,57 years 09 months,340000.0,201 MARSILING DR,1.44270022874362,103.775436532502
2022-02,WOODLANDS,4 ROOM,201,MARSILING DR,07 TO 09,91.0,New Generation,1980,57 years 07 months,348000.0,201 MARSILING DR,1.44270022874362,103.775436532502
2022-07,WOODLANDS,4 ROOM,201,MARSILING DR,07 TO 09,91.0,New Generation,1980,57 years 02 months,350000.0,201 MARSILING DR,1.44270022874362,103.775436532502
2022-10,WOODLANDS,4 ROOM,201,MARSILING DR,10 TO 12,91.0,New Generation,1980,56 years 11 months,385000.0,201 MARSILING DR,1.44270022874362,103.775436532502
2017-01,WOODLANDS,4 ROOM,620,WOODLANDS DR 52,04 TO 06,91.0,Model A2,1998,80 years 06 months,295000.0,620 WOODLANDS DR 52,1.43342596098074,103.798861660947
2017-04,WOODLANDS,4 ROOM,620,WOODLANDS DR 52,07 TO 09,96.0,Model A2,1998,80 years 03 months,315888.0,620 WOODLANDS DR 52,1.43342596098074,103.798861660947
2017-05,WOODLANDS,4 ROOM,620,WOODLANDS DR 52,10 TO 12,91.0,Model A2,1998,80 years 02 months,332000.0,620 WOODLANDS DR 52,1.43342596098074,103.798861660947
2017-07,WOODLANDS,4 ROOM,620,WOODLANDS DR 52,07 TO 09,92.0,Model A2,1998,80 years,325000.0,620 WOODLANDS DR 52,1.43342596098074,103.798861660947
2017-11,WOODLANDS,4 ROOM,620,WOODLANDS DR 52,07 TO 09,92.0,Model A2,1998,79 years 08 months,305000.0,620 WOODLANDS DR 52,1.43342596098074,103.798861660947
2018-01,WOODLANDS,4 ROOM,620,WOODLANDS DR 52,07 TO 09,96.0,Model A2,1998,79 years 07 months,322000.0,620 WOODLANDS DR 52,1.43342596098074,103.798861660947
2018-03,WOODLANDS,4 ROOM,620,WOODLANDS DR 52,01 TO 03,92.0,Model A2,1998,79 years 04 months,295000.0,620 WOODLANDS DR 52,1.43342596098074,103.798861660947
2018-03,WOODLANDS,4 ROOM,620,WOODLANDS DR 52,10 TO 12,95.0,Model A2,1998,79 years 04 months,380000.0,620 WOODLANDS DR 52,1.43342596098074,103.798861660947
2018-09,WOODLANDS,4 ROOM,620,WOODLANDS DR 52,01 TO 03,91.0,Model A2,1998,78 years 10 months,258000.0,620 WOODLANDS DR 52,1.43342596098074,103.798861660947
2018-11,WOODLANDS,4 ROOM,620,WOODLANDS DR 52,10 TO 12,91.0,Model A2,1998,78 years 09 months,308000.0,620 WOODLANDS DR 52,1.43342596098074,103.798861660947
2019-01,WOODLANDS,4 ROOM,620,WOODLANDS DR 52,10 TO 12,92.0,Model A2,1998,78 years 06 months,310000.0,620 WOODLANDS DR 52,1.43342596098074,103.798861660947
2019-09,WOODLANDS,4 ROOM,620,WOODLANDS DR 52,04 TO 06,92.0,Model A2,1998,77 years 11 months,300000.0,620 WOODLANDS DR 52,1.43342596098074,103.798861660947
2019-09,WOODLANDS,4 ROOM,620,WOODLANDS DR 52,01 TO 03,96.0,Model A2,1998,77 years 10 months,310000.0,620 WOODLANDS DR 52,1.43342596098074,103.798861660947
2019-12,WOODLANDS,4 ROOM,620,WOODLANDS DR 52,10 TO 12,91.0,Model A2,1998,77 years 08 months,305000.0,620 WOODLANDS DR 52,1.43342596098074,103.798861660947
2020-03,WOODLANDS,4 ROOM,620,WOODLANDS DR 52,07 TO 09,91.0,Model A2,1998,77 years 05 months,320000.0,620 WOODLANDS DR 52,1.43342596098074,103.798861660947
2020-03,WOODLANDS,4 ROOM,620,WOODLANDS DR 52,10 TO 12,92.0,Model A2,1998,77 years 04 months,320000.0,620 WOODLANDS DR 52,1.43342596098074,103.798861660947
2020-04,WOODLANDS,4 ROOM,620,WOODLANDS DR 52,10 TO 12,92.0,Model A2,1998,77 years 05 months,300000.0,620 WOODLANDS DR 52,1.43342596098074,103.798861660947
2020-07,WOODLANDS,4 ROOM,620,WOODLANDS DR 52,01 TO 03,91.0,Model A2,1998,77 years,310000.0,620 WOODLANDS DR 52,1.43342596098074,103.798861660947
2020-10,WOODLANDS,4 ROOM,620,WOODLANDS DR 52,04 TO 06,91.0,Model A2,1998,76 years 10 months,325000.0,620 WOODLANDS DR 52,1.43342596098074,103.798861660947
2021-05,WOODLANDS,4 ROOM,620,WOODLANDS DR 52,07 TO 09,96.0,Model A2,1998,76 years 03 months,398000.0,620 WOODLANDS DR 52,1.43342596098074,103.798861660947
2021-06,WOODLANDS,4 ROOM,620,WOODLANDS DR 52,07 TO 09,92.0,Model A2,1998,76 years 02 months,370000.0,620 WOODLANDS DR 52,1.43342596098074,103.798861660947
2021-09,WOODLANDS,4 ROOM,620,WOODLANDS DR 52,10 TO 12,91.0,Model A2,1998,75 years 11 months,383000.0,620 WOODLANDS DR 52,1.43342596098074,103.798861660947
2017-01,WOODLANDS,4 ROOM,5A,MARSILING DR,04 TO 06,90.0,Model A,2002,84 years 03 months,300000.0,5A MARSILING DR,1.44008479628214,103.77520066007
2017-04,WOODLANDS,4 ROOM,5A,MARSILING DR,10 TO 12,90.0,Model A,2002,84 years,300000.0,5A MARSILING DR,1.44008479628214,103.77520066007
2017-05,WOODLANDS,5 ROOM,5A,MARSILING DR,01 TO 03,110.0,Improved,2002,84 years,335888.0,5A MARSILING DR,1.44008479628214,103.77520066007
2017-09,WOODLANDS,4 ROOM,5A,MARSILING DR,04 TO 06,90.0,Model A,2002,83 years 07 months,288000.0,5A MARSILING DR,1.44008479628214,103.77520066007
2017-10,WOODLANDS,4 ROOM,5A,MARSILING DR,07 TO 09,90.0,Model A,2002,83 years 06 months,296000.0,5A MARSILING DR,1.44008479628214,103.77520066007
2018-02,WOODLANDS,5 ROOM,5A,MARSILING DR,04 TO 06,110.0,Improved,2002,83 years 03 months,360000.0,5A MARSILING DR,1.44008479628214,103.77520066007
2018-05,WOODLANDS,5 ROOM,5A,MARSILING DR,01 TO 03,110.0,Improved,2002,83 years,315000.0,5A MARSILING DR,1.44008479628214,103.77520066007
2018-11,WOODLANDS,4 ROOM,5A,MARSILING DR,10 TO 12,90.0,Model A,2002,82 years 05 months,300000.0,5A MARSILING DR,1.44008479628214,103.77520066007
2019-02,WOODLANDS,4 ROOM,5A,MARSILING DR,07 TO 09,90.0,Model A,2002,82 years 03 months,292000.0,5A MARSILING DR,1.44008479628214,103.77520066007
2019-02,WOODLANDS,5 ROOM,5A,MARSILING DR,13 TO 15,110.0,Improved,2002,82 years 02 months,350000.0,5A MARSILING DR,1.44008479628214,103.77520066007
2019-04,WOODLANDS,5 ROOM,5A,MARSILING DR,07 TO 09,110.0,Improved,2002,82 years,360000.0,5A MARSILING DR,1.44008479628214,103.77520066007
2019-07,WOODLANDS,5 ROOM,5A,MARSILING DR,04 TO 06,110.0,Improved,2002,81 years 10 months,344000.0,5A MARSILING DR,1.44008479628214,103.77520066007
2019-11,WOODLANDS,4 ROOM,5A,MARSILING DR,01 TO 03,90.0,Model A,2002,81 years 05 months,285000.0,5A MARSILING DR,1.44008479628214,103.77520066007
2019-11,WOODLANDS,4 ROOM,5A,MARSILING DR,10 TO 12,90.0,Model A,2002,81 years 05 months,295000.0,5A MARSILING DR,1.44008479628214,103.77520066007
2020-01,WOODLANDS,5 ROOM,5A,MARSILING DR,07 TO 09,110.0,Improved,2002,81 years 03 months,340000.0,5A MARSILING DR,1.44008479628214,103.77520066007
2020-07,WOODLANDS,4 ROOM,5A,MARSILING DR,04 TO 06,90.0,Model A,2002,80 years 09 months,318000.0,5A MARSILING DR,1.44008479628214,103.77520066007
2020-07,WOODLANDS,5 ROOM,5A,MARSILING DR,07 TO 09,110.0,Improved,2002,80 years 10 months,348000.0,5A MARSILING DR,1.44008479628214,103.77520066007
2020-08,WOODLANDS,5 ROOM,5A,MARSILING DR,10 TO 12,110.0,Improved,2002,80 years 08 months,378888.0,5A MARSILING DR,1.44008479628214,103.77520066007
2020-11,WOODLANDS,5 ROOM,5A,MARSILING DR,10 TO 12,110.0,Improved,2002,80 years 06 months,400000.0,5A MARSILING DR,1.44008479628214,103.77520066007
2021-06,WOODLANDS,4 ROOM,5A,MARSILING DR,07 TO 09,90.0,Model A,2002,79 years 11 months,382000.0,5A MARSILING DR,1.44008479628214,103.77520066007
2021-08,WOODLANDS,4 ROOM,5A,MARSILING DR,07 TO 09,90.0,Model A,2002,79 years 09 months,350000.0,5A MARSILING DR,1.44008479628214,103.77520066007
2021-11,WOODLANDS,4 ROOM,5A,MARSILING DR,10 TO 12,90.0,Model A,2002,79 years 06 months,390000.0,5A MARSILING DR,1.44008479628214,103.77520066007
2022-08,WOODLANDS,5 ROOM,5A,MARSILING DR,01 TO 03,110.0,Improved,2002,78 years 09 months,450000.0,5A MARSILING DR,1.44008479628214,103.77520066007
2022-08,WOODLANDS,5 ROOM,5A,MARSILING DR,07 TO 09,110.0,Improved,2002,78 years 10 months,468000.0,5A MARSILING DR,1.44008479628214,103.77520066007
2017-01,WOODLANDS,4 ROOM,436,WOODLANDS ST 41,10 TO 12,84.0,Simplified,1996,78 years 07 months,306000.0,436 WOODLANDS ST 41,1.42661624805888,103.774872341652
2017-03,WOODLANDS,4 ROOM,436,WOODLANDS ST 41,01 TO 03,84.0,Simplified,1996,78 years 05 months,306000.0,436 WOODLANDS ST 41,1.42661624805888,103.774872341652
2017-06,WOODLANDS,4 ROOM,436,WOODLANDS ST 41,10 TO 12,84.0,Simplified,1996,78 years 02 months,310000.0,436 WOODLANDS ST 41,1.42661624805888,103.774872341652
2017-11,WOODLANDS,4 ROOM,436,WOODLANDS ST 41,10 TO 12,104.0,Model A,1996,77 years 09 months,351800.0,436 WOODLANDS ST 41,1.42661624805888,103.774872341652
2018-02,WOODLANDS,4 ROOM,436,WOODLANDS ST 41,07 TO 09,104.0,Model A,1996,77 years 07 months,350000.0,436 WOODLANDS ST 41,1.42661624805888,103.774872341652
2018-03,WOODLANDS,4 ROOM,436,WOODLANDS ST 41,01 TO 03,84.0,Simplified,1996,77 years 05 months,285000.0,436 WOODLANDS ST 41,1.42661624805888,103.774872341652
2018-04,WOODLANDS,4 ROOM,436,WOODLANDS ST 41,10 TO 12,84.0,Simplified,1996,77 years 05 months,322000.0,436 WOODLANDS ST 41,1.42661624805888,103.774872341652
