month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,Address,Latitude,Longtitude
2017-01,BEDOK,2 ROOM,101,BEDOK NTH AVE 4,04 TO 06,45.0,Improved,1978,60 years 06 months,238000.0,101 BEDOK NTH AVE 4,1.334484667124,103.937924710969
2017-09,BEDOK,2 ROOM,101,BEDOK NTH AVE 4,04 TO 06,45.0,Improved,1978,59 years 09 months,222000.0,101 BEDOK NTH AVE 4,1.334484667124,103.937924710969
2018-10,BEDOK,2 ROOM,101,BEDOK NTH AVE 4,07 TO 09,45.0,Improved,1978,58 years 08 months,208000.0,101 BEDOK NTH AVE 4,1.334484667124,103.937924710969
2019-03,BEDOK,2 ROOM,101,BEDOK NTH AVE 4,10 TO 12,45.0,Improved,1978,58 years 03 months,215000.0,101 BEDOK NTH AVE 4,1.334484667124,103.937924710969
2020-10,BEDOK,2 ROOM,101,BEDOK NTH AVE 4,13 TO 15,45.0,Improved,1978,56 years 08 months,210000.0,101 BEDOK NTH AVE 4,1.334484667124,103.937924710969
2022-08,BEDOK,2 ROOM,101,BEDOK NTH AVE 4,13 TO 15,45.0,Improved,1978,54 years 10 months,298000.0,101 BEDOK NTH AVE 4,1.334484667124,103.937924710969
2017-01,BEDOK,3 ROOM,548,BEDOK NTH AVE 1,04 TO 06,68.0,New Generation,1980,62 years 06 months,272000.0,548 BEDOK NTH AVE 1,1.33131021834565,103.92685391703
2017-09,BEDOK,4 ROOM,548,BEDOK NTH AVE 1,07 TO 09,93.0,New Generation,1980,61 years 09 months,393000.0,548 BEDOK NTH AVE 1,1.33131021834565,103.92685391703
2017-11,BEDOK,3 ROOM,548,BEDOK NTH AVE 1,07 TO 09,68.0,New Generation,1980,61 years 07 months,275000.0,548 BEDOK NTH AVE 1,1.33131021834565,103.92685391703
2018-04,BEDOK,3 ROOM,548,BEDOK NTH AVE 1,01 TO 03,82.0,New Generation,1980,61 years 02 months,350000.0,548 BEDOK NTH AVE 1,1.33131021834565,103.92685391703
2018-06,BEDOK,3 ROOM,548,BEDOK NTH AVE 1,01 TO 03,68.0,New Generation,1980,61 years 01 month,270000.0,548 BEDOK NTH AVE 1,1.33131021834565,103.92685391703
2019-03,BEDOK,3 ROOM,548,BEDOK NTH AVE 1,01 TO 03,68.0,New Generation,1980,60 years 03 months,260000.0,548 BEDOK NTH AVE 1,1.33131021834565,103.92685391703
2019-05,BEDOK,3 ROOM,548,BEDOK NTH AVE 1,04 TO 06,68.0,New Generation,1980,60 years 01 month,275000.0,548 BEDOK NTH AVE 1,1.33131021834565,103.92685391703
2019-08,BEDOK,3 ROOM,548,BEDOK NTH AVE 1,10 TO 12,68.0,New Generation,1980,59 years 10 months,276000.0,548 BEDOK NTH AVE 1,1.33131021834565,103.92685391703
2020-03,BEDOK,4 ROOM,548,BEDOK NTH AVE 1,01 TO 03,93.0,New Generation,1980,59 years 03 months,330000.0,548 BEDOK NTH AVE 1,1.33131021834565,103.92685391703
2020-07,BEDOK,3 ROOM,548,BEDOK NTH AVE 1,10 TO 12,68.0,New Generation,1980,59 years,250000.0,548 BEDOK NTH AVE 1,1.33131021834565,103.92685391703
2021-03,BEDOK,3 ROOM,548,BEDOK NTH AVE 1,04 TO 06,68.0,New Generation,1980,58 years 03 months,292000.0,548 BEDOK NTH AVE 1,1.33131021834565,103.92685391703
2021-05,BEDOK,3 ROOM,548,BEDOK NTH AVE 1,07 TO 09,68.0,New Generation,1980,58 years 02 months,329000.0,548 BEDOK NTH AVE 1,1.33131021834565,103.92685391703
2021-06,BEDOK,3 ROOM,548,BEDOK NTH AVE 1,04 TO 06,68.0,New Generation,1980,58 years 01 month,275000.0,548 BEDOK NTH AVE 1,1.33131021834565,103.92685391703
2021-08,BEDOK,3 ROOM,548,BEDOK NTH AVE 1,04 TO 06,68.0,New Generation,1980,57 years 11 months,305000.0,548 BEDOK NTH AVE 1,1.33131021834565,103.92685391703
2021-11,BEDOK,4 ROOM,548,BEDOK NTH AVE 1,04 TO 06,93.0,New Generation,1980,57 years 09 months,422000.0,548 BEDOK NTH AVE 1,1.33131021834565,103.92685391703
2022-02,BEDOK,3 ROOM,548,BEDOK NTH AVE 1,04 TO 06,68.0,New Generation,1980,57 years 05 months,335000.0,548 BEDOK NTH AVE 1,1.33131021834565,103.92685391703
2022-03,BEDOK,3 ROOM,548,BEDOK NTH AVE 1,10 TO 12,68.0,New Generation,1980,57 years 04 months,358000.0,548 BEDOK NTH AVE 1,1.33131021834565,103.92685391703
2022-05,BEDOK,3 ROOM,548,BEDOK NTH AVE 1,10 TO 12,68.0,New Generation,1980,57 years 02 months,350000.0,548 BEDOK NTH AVE 1,1.33131021834565,103.92685391703
2022-07,BEDOK,3 ROOM,548,BEDOK NTH AVE 1,10 TO 12,68.0,New Generation,1980,57 years,350000.0,548 BEDOK NTH AVE 1,1.33131021834565,103.92685391703
2022-10,BEDOK,3 ROOM,548,BEDOK NTH AVE 1,10 TO 12,82.0,New Generation,1980,56 years 09 months,405000.0,548 BEDOK NTH AVE 1,1.33131021834565,103.92685391703
2022-11,BEDOK,3 ROOM,548,BEDOK NTH AVE 1,01 TO 03,68.0,New Generation,1980,56 years 09 months,335000.0,548 BEDOK NTH AVE 1,1.33131021834565,103.92685391703
2017-01,BEDOK,3 ROOM,75,BEDOK NTH RD,07 TO 09,59.0,Improved,1978,60 years,278000.0,75 BEDOK NTH RD,1.32791477933184,103.942144427101
2017-01,BEDOK,3 ROOM,75,BEDOK NTH RD,07 TO 09,70.0,Improved,1978,60 years 01 month,312000.0,75 BEDOK NTH RD,1.32791477933184,103.942144427101
2017-03,BEDOK,3 ROOM,75,BEDOK NTH RD,10 TO 12,59.0,Improved,1978,59 years 10 months,260000.0,75 BEDOK NTH RD,1.32791477933184,103.942144427101
2017-05,BEDOK,3 ROOM,75,BEDOK NTH RD,10 TO 12,59.0,Improved,1978,59 years 10 months,255000.0,75 BEDOK NTH RD,1.32791477933184,103.942144427101
2017-07,BEDOK,3 ROOM,75,BEDOK NTH RD,04 TO 06,59.0,Improved,1978,59 years 06 months,268000.0,75 BEDOK NTH RD,1.32791477933184,103.942144427101
2017-09,BEDOK,3 ROOM,75,BEDOK NTH RD,07 TO 09,59.0,Improved,1978,59 years 04 months,260000.0,75 BEDOK NTH RD,1.32791477933184,103.942144427101
2017-12,BEDOK,3 ROOM,75,BEDOK NTH RD,01 TO 03,59.0,Improved,1978,59 years 01 month,249000.0,75 BEDOK NTH RD,1.32791477933184,103.942144427101
2018-06,BEDOK,3 ROOM,75,BEDOK NTH RD,07 TO 09,70.0,Improved,1978,58 years 07 months,325000.0,75 BEDOK NTH RD,1.32791477933184,103.942144427101
2018-09,BEDOK,3 ROOM,75,BEDOK NTH RD,13 TO 15,59.0,Improved,1978,58 years 04 months,255000.0,75 BEDOK NTH RD,1.32791477933184,103.942144427101
2019-01,BEDOK,3 ROOM,75,BEDOK NTH RD,10 TO 12,59.0,Improved,1978,58 years,269500.0,75 BEDOK NTH RD,1.32791477933184,103.942144427101
2019-02,BEDOK,3 ROOM,75,BEDOK NTH RD,10 TO 12,70.0,Improved,1978,57 years 11 months,321000.0,75 BEDOK NTH RD,1.32791477933184,103.942144427101
2019-03,BEDOK,3 ROOM,75,BEDOK NTH RD,01 TO 03,70.0,Improved,1978,57 years 10 months,265000.0,75 BEDOK NTH RD,1.32791477933184,103.942144427101
2019-04,BEDOK,3 ROOM,75,BEDOK NTH RD,07 TO 09,59.0,Improved,1978,57 years 09 months,266000.0,75 BEDOK NTH RD,1.32791477933184,103.942144427101
2019-06,BEDOK,3 ROOM,75,BEDOK NTH RD,07 TO 09,59.0,Improved,1978,57 years 07 months,248000.0,75 BEDOK NTH RD,1.32791477933184,103.942144427101
2019-10,BEDOK,3 ROOM,75,BEDOK NTH RD,01 TO 03,59.0,Improved,1978,57 years 03 months,228000.0,75 BEDOK NTH RD,1.32791477933184,103.942144427101
2019-12,BEDOK,3 ROOM,75,BEDOK NTH RD,01 TO 03,59.0,Improved,1978,57 years 01 month,220000.0,75 BEDOK NTH RD,1.32791477933184,103.942144427101
2020-01,BEDOK,3 ROOM,75,BEDOK NTH RD,10 TO 12,59.0,Improved,1978,57 years,268000.0,75 BEDOK NTH RD,1.32791477933184,103.942144427101
2020-07,BEDOK,3 ROOM,75,BEDOK NTH RD,01 TO 03,70.0,Improved,1978,56 years 07 months,295000.0,75 BEDOK NTH RD,1.32791477933184,103.942144427101
2020-08,BEDOK,3 ROOM,75,BEDOK NTH RD,10 TO 12,59.0,Improved,1978,56 years 05 months,245000.0,75 BEDOK NTH RD,1.32791477933184,103.942144427101
2020-08,BEDOK,3 ROOM,75,BEDOK NTH RD,01 TO 03,59.0,Improved,1978,56 years 09 months,230000.0,75 BEDOK NTH RD,1.32791477933184,103.942144427101
2020-08,BEDOK,3 ROOM,75,BEDOK NTH RD,07 TO 09,59.0,Improved,1978,56 years 05 months,220000.0,75 BEDOK NTH RD,1.32791477933184,103.942144427101
2020-09,BEDOK,3 ROOM,75,BEDOK NTH RD,01 TO 03,70.0,Improved,1978,56 years 05 months,282000.0,75 BEDOK NTH RD,1.32791477933184,103.942144427101
2020-11,BEDOK,3 ROOM,75,BEDOK NTH RD,04 TO 06,70.0,Improved,1978,56 years 03 months,285000.0,75 BEDOK NTH RD,1.32791477933184,103.942144427101
2020-11,BEDOK,3 ROOM,75,BEDOK NTH RD,10 TO 12,59.0,Improved,1978,56 years 03 months,254000.0,75 BEDOK NTH RD,1.32791477933184,103.942144427101
2021-01,BEDOK,3 ROOM,75,BEDOK NTH RD,10 TO 12,59.0,Improved,1978,56 years,270000.0,75 BEDOK NTH RD,1.32791477933184,103.942144427101
2021-01,BEDOK,3 ROOM,75,BEDOK NTH RD,07 TO 09,59.0,Improved,1978,56 years,248000.0,75 BEDOK NTH RD,1.32791477933184,103.942144427101
2021-03,BEDOK,3 ROOM,75,BEDOK NTH RD,13 TO 15,59.0,Improved,1978,55 years 10 months,275000.0,75 BEDOK NTH RD,1.32791477933184,103.942144427101
2021-04,BEDOK,5 ROOM,75,BEDOK NTH RD,13 TO 15,138.0,Adjoined flat,1978,55 years 09 months,588000.0,75 BEDOK NTH RD,1.32791477933184,103.942144427101
2021-08,BEDOK,3 ROOM,75,BEDOK NTH RD,13 TO 15,59.0,Improved,1978,55 years 06 months,305000.0,75 BEDOK NTH RD,1.32791477933184,103.942144427101
2021-08,BEDOK,3 ROOM,75,BEDOK NTH RD,07 TO 09,59.0,Improved,1978,55 years 06 months,278000.0,75 BEDOK NTH RD,1.32791477933184,103.942144427101
2021-09,BEDOK,3 ROOM,75,BEDOK NTH RD,07 TO 09,59.0,Improved,1978,55 years 05 months,270000.0,75 BEDOK NTH RD,1.32791477933184,103.942144427101
2021-09,BEDOK,3 ROOM,75,BEDOK NTH RD,13 TO 15,59.0,Improved,1978,55 years 05 months,280000.0,75 BEDOK NTH RD,1.32791477933184,103.942144427101
2022-03,BEDOK,3 ROOM,75,BEDOK NTH RD,04 TO 06,59.0,Improved,1978,54 years 11 months,275000.0,75 BEDOK NTH RD,1.32791477933184,103.942144427101
2022-03,BEDOK,3 ROOM,75,BEDOK NTH RD,01 TO 03,59.0,Improved,1978,54 years 11 months,280000.0,75 BEDOK NTH RD,1.32791477933184,103.942144427101
2022-09,BEDOK,3 ROOM,75,BEDOK NTH RD,01 TO 03,59.0,Improved,1978,54 years 05 months,300000.0,75 BEDOK NTH RD,1.32791477933184,103.942144427101
2017-01,BEDOK,3 ROOM,550,BEDOK NTH AVE 1,01 TO 03,68.0,New Generation,1980,62 years 05 months,280000.0,550 BEDOK NTH AVE 1,1.3326931795279,103.926617402908
2017-01,BEDOK,3 ROOM,550,BEDOK NTH AVE 1,04 TO 06,68.0,New Generation,1980,62 years 06 months,293000.0,550 BEDOK NTH AVE 1,1.3326931795279,103.926617402908
2017-03,BEDOK,3 ROOM,550,BEDOK NTH AVE 1,04 TO 06,68.0,New Generation,1980,62 years 03 months,285000.0,550 BEDOK NTH AVE 1,1.3326931795279,103.926617402908
2017-05,BEDOK,3 ROOM,550,BEDOK NTH AVE 1,04 TO 06,68.0,New Generation,1980,62 years 01 month,310000.0,550 BEDOK NTH AVE 1,1.3326931795279,103.926617402908
2017-10,BEDOK,3 ROOM,550,BEDOK NTH AVE 1,10 TO 12,68.0,New Generation,1980,61 years 08 months,320000.0,550 BEDOK NTH AVE 1,1.3326931795279,103.926617402908
2018-03,BEDOK,3 ROOM,550,BEDOK NTH AVE 1,10 TO 12,68.0,New Generation,1980,61 years 03 months,280000.0,550 BEDOK NTH AVE 1,1.3326931795279,103.926617402908
2018-05,BEDOK,3 ROOM,550,BEDOK NTH AVE 1,04 TO 06,68.0,New Generation,1980,61 years 01 month,280000.0,550 BEDOK NTH AVE 1,1.3326931795279,103.926617402908
2018-08,BEDOK,3 ROOM,550,BEDOK NTH AVE 1,10 TO 12,68.0,New Generation,1980,60 years 10 months,315000.0,550 BEDOK NTH AVE 1,1.3326931795279,103.926617402908
2018-10,BEDOK,3 ROOM,550,BEDOK NTH AVE 1,01 TO 03,68.0,New Generation,1980,60 years 08 months,270000.0,550 BEDOK NTH AVE 1,1.3326931795279,103.926617402908
2019-05,BEDOK,3 ROOM,550,BEDOK NTH AVE 1,07 TO 09,68.0,New Generation,1980,60 years 01 month,280000.0,550 BEDOK NTH AVE 1,1.3326931795279,103.926617402908
2019-06,BEDOK,3 ROOM,550,BEDOK NTH AVE 1,07 TO 09,68.0,New Generation,1980,60 years 01 month,273000.0,550 BEDOK NTH AVE 1,1.3326931795279,103.926617402908
2019-11,BEDOK,3 ROOM,550,BEDOK NTH AVE 1,04 TO 06,68.0,New Generation,1980,59 years 08 months,265000.0,550 BEDOK NTH AVE 1,1.3326931795279,103.926617402908
2020-01,BEDOK,3 ROOM,550,BEDOK NTH AVE 1,10 TO 12,68.0,New Generation,1980,59 years 05 months,285000.0,550 BEDOK NTH AVE 1,1.3326931795279,103.926617402908
2020-02,BEDOK,3 ROOM,550,BEDOK NTH AVE 1,10 TO 12,68.0,New Generation,1980,59 years 04 months,285000.0,550 BEDOK NTH AVE 1,1.3326931795279,103.926617402908
2020-02,BEDOK,4 ROOM,550,BEDOK NTH AVE 1,07 TO 09,93.0,New Generation,1980,59 years 04 months,350888.0,550 BEDOK NTH AVE 1,1.3326931795279,103.926617402908
2020-06,BEDOK,3 ROOM,550,BEDOK NTH AVE 1,01 TO 03,68.0,New Generation,1980,59 years 02 months,280000.0,550 BEDOK NTH AVE 1,1.3326931795279,103.926617402908
2020-09,BEDOK,3 ROOM,550,BEDOK NTH AVE 1,04 TO 06,68.0,New Generation,1980,58 years 10 months,275000.0,550 BEDOK NTH AVE 1,1.3326931795279,103.926617402908
2020-10,BEDOK,3 ROOM,550,BEDOK NTH AVE 1,04 TO 06,68.0,New Generation,1980,58 years 09 months,258000.0,550 BEDOK NTH AVE 1,1.3326931795279,103.926617402908
2020-12,BEDOK,3 ROOM,550,BEDOK NTH AVE 1,04 TO 06,82.0,New Generation,1980,58 years 07 months,330000.0,550 BEDOK NTH AVE 1,1.3326931795279,103.926617402908
2021-03,BEDOK,3 ROOM,550,BEDOK NTH AVE 1,01 TO 03,68.0,New Generation,1980,58 years 04 months,305000.0,550 BEDOK NTH AVE 1,1.3326931795279,103.926617402908
2021-04,BEDOK,3 ROOM,550,BEDOK NTH AVE 1,01 TO 03,68.0,New Generation,1980,58 years 03 months,310000.0,550 BEDOK NTH AVE 1,1.3326931795279,103.926617402908
2021-10,BEDOK,3 ROOM,550,BEDOK NTH AVE 1,10 TO 12,68.0,New Generation,1980,57 years 09 months,328000.0,550 BEDOK NTH AVE 1,1.3326931795279,103.926617402908
2021-11,BEDOK,3 ROOM,550,BEDOK NTH AVE 1,01 TO 03,82.0,New Generation,1980,57 years 08 months,380000.0,550 BEDOK NTH AVE 1,1.3326931795279,103.926617402908
2022-01,BEDOK,3 ROOM,550,BEDOK NTH AVE 1,04 TO 06,68.0,New Generation,1980,57 years 06 months,325000.0,550 BEDOK NTH AVE 1,1.3326931795279,103.926617402908
2022-01,BEDOK,3 ROOM,550,BEDOK NTH AVE 1,10 TO 12,68.0,New Generation,1980,57 years 05 months,338000.0,550 BEDOK NTH AVE 1,1.3326931795279,103.926617402908
2022-09,BEDOK,3 ROOM,550,BEDOK NTH AVE 1,10 TO 12,82.0,New Generation,1980,56 years 10 months,440000.0,550 BEDOK NTH AVE 1,1.3326931795279,103.926617402908
2022-09,BEDOK,3 ROOM,550,BEDOK NTH AVE 1,07 TO 09,68.0,New Generation,1980,56 years 10 months,346000.0,550 BEDOK NTH AVE 1,1.3326931795279,103.926617402908
2022-09,BEDOK,3 ROOM,550,BEDOK NTH AVE 1,10 TO 12,68.0,New Generation,1980,56 years 10 months,368000.0,550 BEDOK NTH AVE 1,1.3326931795279,103.926617402908
2017-01,BEDOK,3 ROOM,1,BEDOK STH AVE 1,01 TO 03,59.0,Improved,1976,58 years,280000.0,1 BEDOK STH AVE 1,1.32085208990817,103.933721096337
2017-05,BEDOK,3 ROOM,1,BEDOK STH AVE 1,07 TO 09,59.0,Improved,1976,57 years 08 months,310000.0,1 BEDOK STH AVE 1,1.32085208990817,103.933721096337
2017-08,BEDOK,3 ROOM,1,BEDOK STH AVE 1,04 TO 06,67.0,Improved,1976,57 years 06 months,318000.0,1 BEDOK STH AVE 1,1.32085208990817,103.933721096337
2017-08,BEDOK,3 ROOM,1,BEDOK STH AVE 1,13 TO 15,67.0,Improved,1976,57 years 05 months,345000.0,1 BEDOK STH AVE 1,1.32085208990817,103.933721096337
2017-09,BEDOK,3 ROOM,1,BEDOK STH AVE 1,07 TO 09,67.0,Improved,1976,57 years 05 months,340000.0,1 BEDOK STH AVE 1,1.32085208990817,103.933721096337
2018-05,BEDOK,3 ROOM,1,BEDOK STH AVE 1,07 TO 09,59.0,Improved,1976,56 years 08 months,293000.0,1 BEDOK STH AVE 1,1.32085208990817,103.933721096337
2018-08,BEDOK,3 ROOM,1,BEDOK STH AVE 1,10 TO 12,59.0,Improved,1976,56 years 05 months,282000.0,1 BEDOK STH AVE 1,1.32085208990817,103.933721096337
2019-03,BEDOK,3 ROOM,1,BEDOK STH AVE 1,07 TO 09,59.0,Improved,1976,55 years 10 months,260000.0,1 BEDOK STH AVE 1,1.32085208990817,103.933721096337
2019-04,BEDOK,3 ROOM,1,BEDOK STH AVE 1,04 TO 06,59.0,Improved,1976,55 years 09 months,288000.0,1 BEDOK STH AVE 1,1.32085208990817,103.933721096337
2019-08,BEDOK,3 ROOM,1,BEDOK STH AVE 1,01 TO 03,59.0,Improved,1976,55 years 05 months,218000.0,1 BEDOK STH AVE 1,1.32085208990817,103.933721096337
2019-11,BEDOK,3 ROOM,1,BEDOK STH AVE 1,07 TO 09,59.0,Improved,1976,55 years 02 months,275000.0,1 BEDOK STH AVE 1,1.32085208990817,103.933721096337
2020-01,BEDOK,3 ROOM,1,BEDOK STH AVE 1,10 TO 12,59.0,Improved,1976,55 years,243000.0,1 BEDOK STH AVE 1,1.32085208990817,103.933721096337
2020-12,BEDOK,3 ROOM,1,BEDOK STH AVE 1,01 TO 03,59.0,Improved,1976,54 years 02 months,300000.0,1 BEDOK STH AVE 1,1.32085208990817,103.933721096337
2021-01,BEDOK,3 ROOM,1,BEDOK STH AVE 1,07 TO 09,59.0,Improved,1976,54 years 01 month,268000.0,1 BEDOK STH AVE 1,1.32085208990817,103.933721096337
2021-04,BEDOK,3 ROOM,1,BEDOK STH AVE 1,01 TO 03,59.0,Improved,1976,53 years 10 months,265000.0,1 BEDOK STH AVE 1,1.32085208990817,103.933721096337
2021-05,BEDOK,3 ROOM,1,BEDOK STH AVE 1,13 TO 15,59.0,Improved,1976,53 years 08 months,301000.0,1 BEDOK STH AVE 1,1.32085208990817,103.933721096337
2021-09,BEDOK,3 ROOM,1,BEDOK STH AVE 1,10 TO 12,67.0,Improved,1976,53 years 05 months,322000.0,1 BEDOK STH AVE 1,1.32085208990817,103.933721096337
2021-12,BEDOK,3 ROOM,1,BEDOK STH AVE 1,13 TO 15,59.0,Improved,1976,53 years 02 months,305000.0,1 BEDOK STH AVE 1,1.32085208990817,103.933721096337
2022-02,BEDOK,3 ROOM,1,BEDOK STH AVE 1,13 TO 15,59.0,Improved,1976,52 years 11 months,320000.0,1 BEDOK STH AVE 1,1.32085208990817,103.933721096337
2022-04,BEDOK,3 ROOM,1,BEDOK STH AVE 1,13 TO 15,59.0,Improved,1976,52 years 09 months,331000.0,1 BEDOK STH AVE 1,1.32085208990817,103.933721096337
2022-05,BEDOK,3 ROOM,1,BEDOK STH AVE 1,10 TO 12,59.0,Improved,1976,52 years 09 months,353000.0,1 BEDOK STH AVE 1,1.32085208990817,103.933721096337
2022-08,BEDOK,3 ROOM,1,BEDOK STH AVE 1,07 TO 09,59.0,Improved,1976,52 years 06 months,340000.0,1 BEDOK STH AVE 1,1.32085208990817,103.933721096337
2017-01,BEDOK,3 ROOM,151,BEDOK RESERVOIR RD,04 TO 06,63.0,Simplified,1988,70 years 08 months,281000.0,151 BEDOK RESERVOIR RD,1.33557619454702,103.911545779692
2017-02,BEDOK,4 ROOM,151,BEDOK RESERVOIR RD,04 TO 06,84.0,Simplified,1988,70 years 07 months,415000.0,151 BEDOK RESERVOIR RD,1.33557619454702,103.911545779692
2017-06,BEDOK,3 ROOM,151,BEDOK RESERVOIR RD,01 TO 03,63.0,Simplified,1988,70 years 04 months,272000.0,151 BEDOK RESERVOIR RD,1.33557619454702,103.911545779692
2017-06,BEDOK,4 ROOM,151,BEDOK RESERVOIR RD,07 TO 09,84.0,Simplified,1988,70 years 03 months,378000.0,151 BEDOK RESERVOIR RD,1.33557619454702,103.911545779692
2018-06,BEDOK,3 ROOM,151,BEDOK RESERVOIR RD,04 TO 06,63.0,Simplified,1988,69 years 03 months,283000.0,151 BEDOK RESERVOIR RD,1.33557619454702,103.911545779692
2018-09,BEDOK,3 ROOM,151,BEDOK RESERVOIR RD,07 TO 09,63.0,Simplified,1988,69 years,296000.0,151 BEDOK RESERVOIR RD,1.33557619454702,103.911545779692
2019-09,BEDOK,4 ROOM,151,BEDOK RESERVOIR RD,04 TO 06,84.0,Simplified,1988,68 years,368000.0,151 BEDOK RESERVOIR RD,1.33557619454702,103.911545779692
2019-10,BEDOK,4 ROOM,151,BEDOK RESERVOIR RD,04 TO 06,84.0,Simplified,1988,67 years 11 months,390000.0,151 BEDOK RESERVOIR RD,1.33557619454702,103.911545779692
2020-03,BEDOK,3 ROOM,151,BEDOK RESERVOIR RD,10 TO 12,63.0,Simplified,1988,67 years 07 months,300000.0,151 BEDOK RESERVOIR RD,1.33557619454702,103.911545779692
2020-03,BEDOK,3 ROOM,151,BEDOK RESERVOIR RD,01 TO 03,63.0,Simplified,1988,67 years 06 months,263000.0,151 BEDOK RESERVOIR RD,1.33557619454702,103.911545779692
2020-08,BEDOK,4 ROOM,151,BEDOK RESERVOIR RD,07 TO 09,84.0,Simplified,1988,67 years 01 month,380000.0,151 BEDOK RESERVOIR RD,1.33557619454702,103.911545779692
2020-12,BEDOK,3 ROOM,151,BEDOK RESERVOIR RD,10 TO 12,63.0,Simplified,1988,66 years 10 months,295000.0,151 BEDOK RESERVOIR RD,1.33557619454702,103.911545779692
2021-11,BEDOK,4 ROOM,151,BEDOK RESERVOIR RD,07 TO 09,84.0,Simplified,1988,66 years,446000.0,151 BEDOK RESERVOIR RD,1.33557619454702,103.911545779692
2022-05,BEDOK,4 ROOM,151,BEDOK RESERVOIR RD,10 TO 12,88.0,Simplified,1988,65 years 05 months,445000.0,151 BEDOK RESERVOIR RD,1.33557619454702,103.911545779692
2017-01,BEDOK,3 ROOM,54,CHAI CHEE ST,04 TO 06,68.0,New Generation,1981,63 years 04 months,285000.0,54 CHAI CHEE ST,1.32947840879761,103.921105111921
2017-02,BEDOK,4 ROOM,54,CHAI CHEE ST,13 TO 15,91.0,New Generation,1981,63 years 03 months,410000.0,54 CHAI CHEE ST,1.32947840879761,103.921105111921
2017-04,BEDOK,3 ROOM,54,CHAI CHEE ST,04 TO 06,68.0,New Generation,1981,63 years 01 month,275000.0,54 CHAI CHEE ST,1.32947840879761,103.921105111921
2017-08,BEDOK,3 ROOM,54,CHAI CHEE ST,07 TO 09,68.0,New Generation,1981,62 years 09 months,283000.0,54 CHAI CHEE ST,1.32947840879761,103.921105111921
2017-09,BEDOK,3 ROOM,54,CHAI CHEE ST,07 TO 09,68.0,New Generation,1981,62 years 08 months,283000.0,54 CHAI CHEE ST,1.32947840879761,103.921105111921
2017-09,BEDOK,3 ROOM,54,CHAI CHEE ST,07 TO 09,68.0,New Generation,1981,62 years 08 months,283800.0,54 CHAI CHEE ST,1.32947840879761,103.921105111921
2018-01,BEDOK,4 ROOM,54,CHAI CHEE ST,04 TO 06,91.0,New Generation,1981,62 years 05 months,355000.0,54 CHAI CHEE ST,1.32947840879761,103.921105111921
2018-03,BEDOK,4 ROOM,54,CHAI CHEE ST,13 TO 15,94.0,New Generation,1981,62 years 02 months,442000.0,54 CHAI CHEE ST,1.32947840879761,103.921105111921
2018-04,BEDOK,3 ROOM,54,CHAI CHEE ST,10 TO 12,68.0,New Generation,1981,62 years 01 month,299000.0,54 CHAI CHEE ST,1.32947840879761,103.921105111921
2018-04,BEDOK,4 ROOM,54,CHAI CHEE ST,04 TO 06,94.0,New Generation,1981,62 years 02 months,365000.0,54 CHAI CHEE ST,1.32947840879761,103.921105111921
2018-04,BEDOK,4 ROOM,54,CHAI CHEE ST,13 TO 15,95.0,New Generation,1981,62 years 01 month,415000.0,54 CHAI CHEE ST,1.32947840879761,103.921105111921
2018-05,BEDOK,3 ROOM,54,CHAI CHEE ST,13 TO 15,82.0,New Generation,1981,62 years,359000.0,54 CHAI CHEE ST,1.32947840879761,103.921105111921
2018-05,BEDOK,3 ROOM,54,CHAI CHEE ST,13 TO 15,82.0,New Generation,1981,62 years 01 month,378000.0,54 CHAI CHEE ST,1.32947840879761,103.921105111921
2018-06,BEDOK,3 ROOM,54,CHAI CHEE ST,01 TO 03,68.0,New Generation,1981,61 years 11 months,255000.0,54 CHAI CHEE ST,1.32947840879761,103.921105111921
2018-09,BEDOK,3 ROOM,54,CHAI CHEE ST,04 TO 06,68.0,New Generation,1981,61 years 08 months,290000.0,54 CHAI CHEE ST,1.32947840879761,103.921105111921
2018-10,BEDOK,3 ROOM,54,CHAI CHEE ST,16 TO 18,82.0,New Generation,1981,61 years 07 months,360000.0,54 CHAI CHEE ST,1.32947840879761,103.921105111921
2018-11,BEDOK,3 ROOM,54,CHAI CHEE ST,04 TO 06,68.0,New Generation,1981,61 years 06 months,270000.0,54 CHAI CHEE ST,1.32947840879761,103.921105111921
2018-11,BEDOK,3 ROOM,54,CHAI CHEE ST,13 TO 15,68.0,New Generation,1981,61 years 07 months,290000.0,54 CHAI CHEE ST,1.32947840879761,103.921105111921
2018-11,BEDOK,3 ROOM,54,CHAI CHEE ST,07 TO 09,82.0,New Generation,1981,61 years 07 months,348888.0,54 CHAI CHEE ST,1.32947840879761,103.921105111921
2019-02,BEDOK,3 ROOM,54,CHAI CHEE ST,04 TO 06,82.0,New Generation,1981,61 years 03 months,325000.0,54 CHAI CHEE ST,1.32947840879761,103.921105111921
2019-07,BEDOK,3 ROOM,54,CHAI CHEE ST,07 TO 09,68.0,New Generation,1981,60 years 10 months,278000.0,54 CHAI CHEE ST,1.32947840879761,103.921105111921
2019-08,BEDOK,3 ROOM,54,CHAI CHEE ST,04 TO 06,82.0,New Generation,1981,60 years 09 months,300000.0,54 CHAI CHEE ST,1.32947840879761,103.921105111921
